make,model,variant,yearFrom,yearTo,bodyType,doors,seats,engineCode,engineDisplacement,engineCylinders,engineValves,engineFuelType,enginePowerBhp,enginePowerKw,engineTorqueNm,engineAspiration,enginePosition,gearboxType,gears,drivetrain,acceleration0100,topSpeedKph,topSpeedMph,fuelEconomyCombinedMpg,fuelEconomyCombinedL100,fuelEconomyUrbanL100,fuelEconomyExtraUrbanL100,fuelTankLitres,co2Gkm,emissionsStandard,noxMgkm,lengthMm,widthMm,heightMm,wheelbaseMm,weightKg,grossWeightKg,bootLitres,bootLitresMax,tyreFront,tyreRear,brakeFront,brakeRear,batteryKwh,electricRangeKm,chargingKw
AUDI,A6 Avant,3.0L TDI 6MT FWD (204 HP),2011,2014,,,,,2967,6,,DIESEL,201,150,400,,,MANUAL,6,FWD,7.9,232,144,44,5.3,6.4,4.4,65,,,,4925,1875,1461,2911,1765,,566,,225/55 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI 7AT FWD (218 HP),2014,2018,,,,,2967,6,,DIESEL,215,160,400,,,AUTOMATIC,7,FWD,7.3,233,145,49,4.8,5.5,4.4,73,,,,4943,1875,1461,2911,1835,,566,,225/55 R 17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant,3.0L TDI 8AT FWD (326 HP),2014,2018,,,,,2967,6,,DIESEL,322,240,649,,,AUTOMATIC,8,,5.1,249,155,36.8,6.4,7.7,5.7,73,,,,4943,1875,1461,2911,2005,,566,,225/55 R 17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant,3.0L TDI CVT (204 HP),2008,2011,,,,,2967,6,,DIESEL,201,150,400,,,CVT,,FWD,7.4,230,143,45.2,5.2,5.9,4.7,79,,,,4928,1854,1463,2842,1780,,566,,225/55 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI CVT FWD (204 HP),2011,2014,,,,,2967,6,,DIESEL,201,150,400,,,CVT,,FWD,7.4,230,143,45.2,5.2,5.9,4.7,65,,,,4925,1875,1461,2911,1705,,566,,225/55 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI Quattro 6AT (225 HP),2005,2008,,,,,2967,6,,DIESEL,221,165,450,,,AUTOMATIC,6,,7.3,243,151,28,8.4,11.7,6.5,,,,,4933,1854,1463,2842,1745,,566,,225/55 R16,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI Quattro 6AT (233 HP),2005,2008,,,,,2967,6,,DIESEL,229,171,450,,,AUTOMATIC,6,,7.4,241,150,28,8.4,12.1,6.2,,,,,4933,1854,1463,2842,1765,,566,,225/55 R16,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI Quattro 6MT (225 HP),2005,2008,,,,,2967,6,,DIESEL,221,165,450,,,MANUAL,6,,7.3,240,,29.4,8,11.3,6.1,,,,,4933,1854,1463,2842,1745,,566,,225/55 R16,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI Quattro 6MT (233 HP),2005,2008,,,,,2967,6,,DIESEL,229,171,450,,,MANUAL,6,,7.1,241,150,29,8.1,11.4,6.2,,,,,4933,1854,1463,2842,1765,,566,,225/55 R16,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI Quattro 7AT AWD (204 HP),2011,2014,,,,,2967,6,,DIESEL,201,150,450,,,AUTOMATIC,7,,7.2,230,143,41,5.7,6.7,5.1,65,,,,4925,1875,1461,2911,1865,,566,,225/55 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI Quattro 7AT AWD (245 HP),2011,2014,,,,,2967,6,,DIESEL,241,180,500,,,AUTOMATIC,7,,6.3,243,151,40,5.9,7.1,5.2,65,,,,4925,1875,1461,2911,1865,,566,,225/55 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI Quattro 7AT Clean Diesel AWD (245 HP),2011,2014,,,,,2967,6,,DIESEL,241,180,500,,,AUTOMATIC,7,,6.4,243,151,39.9,5.9,7.3,5.1,65,,,,4925,1875,1461,2911,1825,,566,,225/55 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI quattro 6AT (240 HP),2008,2011,,,,,2967,6,,DIESEL,236,176,500,,,AUTOMATIC,6,,7,245,152,33.1,7.1,9.3,5.8,79,,,,4928,1854,1463,2842,1845,,566,,225/50 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI quattro 6MT (240 HP),2008,2011,,,,,2967,6,,DIESEL,236,176,500,,,MANUAL,6,,6.8,245,152,35.1,6.7,8.9,5.4,79,,,,4928,1854,1463,2842,1820,,566,,225/50 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI quattro 7AT AWD (218 HP),2014,2018,,,,,2967,6,,DIESEL,215,160,400,,,AUTOMATIC,7,,6.8,233,145,44.4,5.3,6,4.8,73,,,,4943,1875,1461,2911,1905,,566,,225/55 R 17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant,3.0L TDI quattro 7AT AWD (272 HP),2014,2018,,,,,2967,6,,DIESEL,268,200,580,,,AUTOMATIC,7,,5.7,249,155,44.4,5.3,6,4.8,73,,,,4943,1875,1461,2911,1910,,566,,225/55 R 17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant,3.0L TDI quattro 8AT (313 HP),2008,2011,,,,,2967,6,,DIESEL,309,230.2,650,,,AUTOMATIC,8,,5.3,249,155,37.3,6.3,7.9,5.5,79,,,,4928,1854,1463,2842,1930,,566,,225/55 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TDI quattro 8AT AWD (320 HP),2014,2018,,,,,2967,6,,DIESEL,316,236,649,,,AUTOMATIC,8,,5.2,249,155,39.2,6,7.5,5.5,73,,,,4943,1875,1461,2911,1975,,566,,225/55 R 17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant,3.0L TFSI Quattro 7AT AWD (300 HP),2011,2014,,,,,2995,6,,PETROL,295,220,441,,,AUTOMATIC,7,,5.6,249,155,29,8.1,10.2,6.5,65,,,,4925,1875,1461,2911,1865,,566,,225/55 R17,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L TFSI quattro 7AT AWD (333 HP),2014,2018,,,,,2995,6,,PETROL,329,245,441,,,AUTOMATIC,7,,5.3,249,155,30.9,7.6,9.9,6.2,73,,,,4943,1875,1461,2911,1890,,566,,225/55 R 17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant,3.0L V6 5MT (220 HP),2001,2004,,,,,2976,6,,PETROL,217,162,300,,,MANUAL,5,FWD,7.7,241,,24.2,9.7,13.9,7.3,,,,,4796,1811,1453,2761,1535,,456,,215/55 R16Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L V6 CVT (220 HP),2001,2004,,,,,2976,6,,PETROL,217,162,300,,,CVT,,FWD,7.6,237,147,26.1,9,14.1,7.2,,,,,4796,1811,1453,2761,1575,,456,,215/55 R16Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L V6 TFSI quattro 6AT (290 HP),2008,2011,,,,,2995,6,,PETROL,286,213,420,,,AUTOMATIC,6,,6.1,250,,24.8,9.5,13.3,7.2,79,,,,4928,1854,1463,2842,1790,,566,,225/55 R16,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L V6 quattro 5AT (220 HP),2001,2004,,,,,2976,6,,PETROL,217,162,300,,,AUTOMATIC,5,,8.9,235,146,20.6,11.4,16.6,8,,,,,4796,1811,1453,2761,1695,,456,,215/55 R16Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.0L V6 quattro 6MT (220 HP),2001,2004,,,,,2976,6,,PETROL,217,162,300,,,MANUAL,6,,7.8,238,148,20.8,11.3,16,8.6,,,,,4796,1811,1453,2761,1645,,456,,215/55 R16Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.2L FSI V6 6MT (256 HP),2005,2008,,,,,3123,6,,PETROL,252,188,329,,,MANUAL,6,FWD,7.1,250,,23.8,9.9,14.5,7.2,,,,,4933,1854,1463,2842,1610,,566,,225/55 R16,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.2L FSI V6 CVT (256 HP),2005,2008,,,,,3123,6,,PETROL,252,188,329,,,CVT,,FWD,7.2,250,,24.5,9.6,13.9,7.1,,,,,4933,1854,1463,2842,1640,,566,,225/55 R16,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.2L FSI V6 Quattro 6AT (256 HP),2005,2008,,,,,3123,6,,PETROL,252,188,329,,,AUTOMATIC,6,,7.4,249,155,21.6,10.9,15.7,8.1,,,,,4933,1854,1463,2842,1740,,566,,225/55 R16,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,3.2L FSI V6 Quattro 6MT (256 HP),2005,2008,,,,,3123,6,,PETROL,252,188,329,,,MANUAL,6,,7,249,155,21.8,10.8,15.6,8,,,,,4933,1854,1463,2842,170,,566,,225/55 R16,,Ventilated Discs,Discs,,,
AUDI,A6 Avant,4.2 V8 quattro 5AT (300 HP),1998,2001,,,,,4172,8,,PETROL,295,220,400,,,AUTOMATIC,5,,7.1,250,,18,13.1,19.4,9.5,,,,,4796,1811,1453,2761,1790,,456,,235/50 R16Y,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant,4.2L V8 FSI 6AT (350 HP),2008,2011,,,,,4163,8,,PETROL,345,257,440,,,AUTOMATIC,6,,6.1,250,,23.1,10.2,14.8,7.5,79,,,,4928,1854,1463,2842,1830,,566,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant,4.2L V8 Quattro 6AT (335 HP),2005,2008,,,,,4163,8,,PETROL,330,246,420,,,AUTOMATIC,6,,6.1,250,,21.6,10.9,15.7,8.2,,,,,4933,1854,1463,2842,1805,,566,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant,4.2L V8 quattro 5AT (300 HP),2001,2004,,,,,4172,8,,PETROL,295,220,400,,,AUTOMATIC,5,,7.1,250,,18,13.1,19.4,9.5,,,,,4796,1811,1453,2761,1815,,456,,235/50 R16Y,,Ventilated Discs,Ventilated Discs,,,
AUDI,A6 Avant (C4),1.8L 4AT (125 HP),1994,1997,,,,,1781,4,,PETROL,123,92,168,,,AUTOMATIC,4,FWD,12.9,193,120,23.8,9.9,13.9,7.8,79,,,,4798,1783,1440,2687,1405,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),1.8L 5MT (125 HP),1994,1997,,,,,1781,4,,PETROL,123,92,168,,,MANUAL,5,FWD,11.4,196,122,25.8,9.1,12.5,7.2,79,,,,4798,1783,1440,2687,1390,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),1.8L quattro 5MT (125 HP),1994,1997,,,,,1781,4,,PETROL,123,92,168,,,MANUAL,5,,11.7,195,121,25.6,9.2,,0,79,,,,4798,1783,1440,2687,1520,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),1.9L TDI 4AT (90 HP),1994,1997,,,,,1896,4,,DIESEL,89,66,202,,,AUTOMATIC,4,FWD,17.9,172,107,32.7,7.2,9.7,5.8,79,,,,4798,1783,1440,2687,1440,,391,,195/65 Tr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),1.9L TDI 5MT (90 HP),1994,1997,,,,,1896,4,,DIESEL,89,66,202,,,MANUAL,5,FWD,14.2,172,107,36.7,6.4,8.5,5.2,79,,,,4798,1783,1440,2687,1425,,391,,195/65 Tr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.0L 4AT (116 HP),1994,1997,,,,,1984,4,,PETROL,114,85,168,,,AUTOMATIC,4,FWD,14.4,183,114,25.3,9.3,,,79,,,,4798,1783,1440,2687,1395,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.0L 5MT (116 HP),1994,1997,,,,,1984,4,,PETROL,114,85,168,,,MANUAL,5,FWD,12.2,186,,26.4,8.9,,,79,,,,4798,1783,1440,2687,1380,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.3L 4AT (133 HP),1994,1997,,,,,2309,5,,PETROL,131,98,186,,,AUTOMATIC,4,FWD,12.9,192,119,23.5,10,,,79,,,,4798,1783,1440,2687,1455,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.3L 5MT (133 HP),1994,1997,,,,,2309,5,,PETROL,131,98,186,,,MANUAL,5,FWD,10.6,196,,24.7,9.5,,,79,,,,4798,1783,1440,2687,1440,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.5L TDI 4AT (116 HP),1994,1997,,,,,2461,5,,DIESEL,114,85,265,,,AUTOMATIC,4,FWD,13.2,187,116,30.9,7.6,10.3,6,79,,,,4798,1783,1440,2687,1515,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.5L TDI 4AT (140 HP),1994,1997,,,,,2461,5,,DIESEL,138,103,290,,,AUTOMATIC,4,FWD,11.4,200,124,30.9,7.6,10.3,5.9,79,,,,4798,1783,1440,2687,1540,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.5L TDI 5MT (116 HP),1994,1997,,,,,2461,5,,DIESEL,114,85,265,,,MANUAL,5,FWD,11.4,190,118,34.1,6.9,9.3,5.5,79,,,,4798,1783,1440,2687,1485,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.5L TDI 6MT (140 HP),1994,1997,,,,,2461,5,,DIESEL,138,103,290,,,MANUAL,6,FWD,10.1,202,,34.1,6.9,9.2,5.5,79,,,,4798,1783,1440,2687,1485,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.5L TDI quattro 6MT (140 HP),1994,1997,,,,,2461,5,,DIESEL,138,103,290,,,MANUAL,6,,10.2,201,125,33.6,7,9.4,5.6,79,,,,4798,1783,1440,2687,1610,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.6L V6 4AT (150 HP),1994,1997,,,,,2598,6,,PETROL,148,110,225,,,AUTOMATIC,4,FWD,11.9,203,126,23.5,10,13.2,8.2,79,,,,4798,1783,1440,2687,1505,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.6L V6 5MT (150 HP),1994,1997,,,,,2598,6,,PETROL,148,110,225,,,MANUAL,5,FWD,10.1,205,,23,10.2,13.9,7.9,79,,,,4798,1783,1440,2687,1465,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.6L V6 quattro 4AT (150 HP),1994,1997,,,,,2598,6,,PETROL,148,110,225,,,AUTOMATIC,4,,12.8,201,125,19.1,12.3,17,9.5,,,,,4798,1783,1440,2687,1620,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.6L V6 quattro 5MT (150 HP),1994,1997,,,,,2598,6,,PETROL,148,110,225,,,MANUAL,5,,10.3,204,127,21,11.2,15.2,8.8,79,,,,4798,1783,1440,2687,1565,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.8L V6 4AT (174 HP),1994,1997,,,,,2771,6,,PETROL,172,128,245,,,AUTOMATIC,4,FWD,10.5,212,132,20.5,11.5,16.4,8.3,79,,,,4798,1783,1440,2687,1510,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.8L V6 4AT (193 HP),1994,1997,,,,,2771,6,,PETROL,190,142,280,,,AUTOMATIC,4,FWD,15.3,225,140,21.8,10.8,15.3,8.1,79,,,,4798,1783,1440,2687,1540,,391,,205/60 Wr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.8L V6 5MT (174 HP),1994,1997,,,,,2771,6,,PETROL,172,128,245,,,MANUAL,5,FWD,9.3,214,133,22.2,10.6,14.9,8.1,79,,,,4798,1783,1440,2687,1470,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.8L V6 5MT (193 HP),1994,1997,,,,,2771,6,,PETROL,190,142,280,,,MANUAL,5,FWD,8.3,227,141,23.3,10.1,13.9,7.8,79,,,,4798,1783,1440,2687,1500,,391,,205/60 Wr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.8L V6 quattro 4AT (174 HP),1994,1997,,,,,2771,6,,PETROL,172,128,245,,,AUTOMATIC,4,,11.6,209,130,19.1,12.3,16.9,9.4,79,,,,4798,1783,1440,2687,1620,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.8L V6 quattro 4AT (193 HP),1994,1997,,,,,2771,6,,PETROL,190,142,280,,,AUTOMATIC,4,,10.2,224,139,19.8,11.9,16.6,9.3,79,,,,4798,1783,1440,2687,1650,,391,,205/60 Wr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.8L V6 quattro 5MT (174 HP),1994,1997,,,,,2771,6,,PETROL,172,128,245,,,MANUAL,5,,9.3,212,132,20.6,11.4,15.6,8.9,79,,,,4798,1783,1440,2687,1565,,391,,195/65 Vr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C4),2.8L V6 quattro 5MT (193 HP),1994,1997,,,,,2771,6,,PETROL,190,142,280,,,MANUAL,5,,8.2,225,140,21.2,11.1,15.2,8.8,79,,,,4798,1783,1440,2687,1600,,391,,205/60 Wr15,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),1.8L TFSI  7AT FWD (190 HP),2018,,,,,,1798,4,,PETROL,187,139.7,320,,,AUTOMATIC,7,FWD,8.2,225,140,39.9,5.9,7.2,5.3,62,,,,,,,,1710,,566,,,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),2.0L 40 TDI S tronic 7AT AWD (204 HP),2018,,,,,,1968,4,,DIESEL,201,150,400,,,AUTOMATIC,7,,7.8,241,150,51.1,4.6,4.9,4.5,62,,,,4938,2111,1494,2924,1770,,566,,225/60 R17 99 Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),2.0L 40 TDI S tronic 7AT FWD (204 HP),2018,,,,,,1968,4,,DIESEL,201,150,400,,,AUTOMATIC,7,FWD,8.3,241,150,52.3,4.5,5,4.2,62,,,,4938,2111,1494,2924,1710,,566,,225/60 R17 99 Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),2.0L 45 TFSI S tronic 7AT AWD (245 HP),2018,,,,,,1984,4,,PETROL,242,180.2,370,,,AUTOMATIC,7,,7,249,155,34.6,6.8,8.2,5.9,62,,,,4938,2111,1494,2924,1705,,566,,225/60 R17 99 Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),2.0L 45 TFSI quattro S tronic 7AT AWD (245 HP),2018,,,,,,1984,4,,PETROL,242,180.2,370,,,AUTOMATIC,7,FWD,6.2,249,155,34.6,6.8,8.5,5.9,62,,,,4938,2111,1494,2924,1760,,566,,225/60 R17 99 Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),2.0L 55 TFSI AWD (367 HP),2018,,,,,,1984,4,,,362,269.9,500,,,AUTOMATIC,7,,5.7,249,155,33.6,7,9.4,5.7,62,,,,4938,2111,1494,2924,,,405,,225/60 R17 99 Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),2.0L TDI S tronic 7AT FWD (163 HP),2018,,,,,,1968,4,,DIESEL,161,119.9,370,,,AUTOMATIC,7,FWD,9.5,217,135,52.3,4.5,4.8,4.3,62,,,,4938,2111,1494,2924,1710,,566,,225/60 R17 99 Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),2.0L TFSI 7AT FWD (252 HP),2018,,,,,,1984,4,,PETROL,248,185.3,370,,,AUTOMATIC,7,FWD,6.7,249,155,33.1,7.1,8.6,6.2,62,,,,,,,,1800,,566,,,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),3.0L 45 TDI quattro tiptronic 8AT AWD (231 HP),2018,,,,,,2967,6,,DIESEL,228,169.9,500,,,AUTOMATIC,8,,6.5,249,155,39.9,5.9,6.5,5.6,62,,,,4938,2111,1494,2924,1890,,566,,225/55 R18 102Y,,Ventilated Discs,Discs,,,
AUDI,A6 Avant (C8),3.0L 50 TDI quattro tiptronic 8AT AWD (286 HP),2018,,,,,,2967,6,,DIESEL,282,210.4,620,,,AUTOMATIC,8,,5.7,249,155,41.3,5.7,6.3,5.3,62,,,,4938,2111,1494,2924,1890,,566,,225/55 R18 102Y,,Ventilated Discs,Discs,,,
AUDI,A7 Sportback,2.0L 40 TDI S tronic 7AT AWD (204 HP),2017,,,,,,1984,4,,DIESEL,201,150,400,,,AUTOMATIC,7,FWD,8.3,245,152,48,4.9,5.3,4.6,62,,,,4968,2118,1422,2926,1700,,535,,225/55 R 18 102,,Ventilated Discs,Discs,,,
AUDI,A7 Sportback,2.0L 40 TDI quattro S tronic 7AT AWD (204 HP),2017,,,,,,1984,4,,DIESEL,201,150,400,,,AUTOMATIC,7,FWD,7.8,245,152,,,,,62,,,,4968,2118,1422,2926,1760,,535,,225/55 R 18 102,,Ventilated Discs,Discs,,,
AUDI,A7 Sportback,2.0L 45 TFSI S tronic 7AT AWD (245 HP),2017,,,,,,1984,4,,PETROL,242,180.2,370,,,AUTOMATIC,7,FWD,7,249,155,35.1,6.7,8.2,5.8,62,,,,4968,2118,1422,2926,1695,,535,,225/55 R 18 102,,Ventilated Discs,Discs,,,
AUDI,A7 Sportback,2.0L 45 TFSI quattro S tronic 7AT AWD (245 HP),2017,,,,,,1984,4,,PETROL,242,180.2,370,,,AUTOMATIC,7,,6.2,249,155,34.6,6.8,8.4,5.7,62,,,,4968,2118,1422,2926,1750,,535,,225/55 R 18 102,,Ventilated Discs,Discs,,,
AUDI,A7 Sportback,2.0L 55 TFSI e quattro 7AT AWD (367 HP),2017,,,,,,1984,4,,,248,185.3,370,,,AUTOMATIC,7,,5.7,249,155,112,2.1,,,,,,,4968,1908,1422,2926,1880,,535,,225/55 R 18 102,,Ventilated Discs,Discs,,,
AUDI,A7 Sportback,2.0L TFSI 7AT FWD (252 HP),2014,2017,,,,,1984,4,,PETROL,249,186,370,,,AUTOMATIC,7,FWD,6.9,249,155,39.9,5.9,7.4,5.1,73,,,,4968,1910,1420,2913,1730,,535,,235/55 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,2.8L FSI CVT FWD (204 HP),2010,2014,,,,,2773,6,,PETROL,201,150,281,,,CVT,,FWD,7.9,235,146,31.8,7.4,9.6,6.1,65,,,,4968,1910,1420,2913,1735,,535,,255/45 R18,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,2.8L FSI Quattro 6AT AWD (204 HP),2010,2014,,,,,2773,6,,PETROL,201,150,281,,,AUTOMATIC,6,,8.3,235,146,29,8.1,10.7,6.5,65,,,,4968,1910,1420,2913,1805,,535,,255/45 R18,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,2.8L FSI Quattro 7AT AWD (204 HP),2010,2014,,,,,2773,6,,PETROL,201,150,281,,,AUTOMATIC,7,,8.3,235,146,29.4,8,10.7,6.5,65,,,,4968,1910,1420,2913,1805,,535,,255/45 R18,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L 50 TDI quattro 8AT AWD (286 HP),2017,,,,,,2967,6,,DIESEL,282,210.4,620,,,AUTOMATIC,8,,5.7,249,155,42,5.6,6.2,5.2,62,,,,4968,1908,1422,2926,1880,,535,,225/55 R 18 102,,Ventilated Discs,Discs,,,
AUDI,A7 Sportback,3.0L TDI CVT AWD (204 HP),2010,2014,,,,,2967,6,,DIESEL,201,150,400,,,CVT,,FWD,7.4,235,146,46.1,5.1,5.9,4.7,65,,,,4968,1910,1420,2913,1770,,535,,255/45 R18,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L TDI Clean Diesel Quattro 7AT AWD (245 HP),2010,2014,,,,,2967,6,,DIESEL,241,180,580,,,AUTOMATIC,7,,6.4,249,155,39.9,5.9,7.3,5.1,65,,,,4968,1910,1420,2913,1895,,535,,235/55 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L TDI Quattro 7AT AWD (204 HP),2010,2014,,,,,2967,6,,DIESEL,201,150,450,,,AUTOMATIC,7,,7.9,235,146,35,6.7,6.7,5.1,65,,,,4968,1910,1420,2913,1860,,535,,255/45 R18,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L TDI Quattro 7AT AWD (218 HP),2014,2017,,,,,2967,6,,DIESEL,215,160,500,,,AUTOMATIC,7,,6.8,240,149,45.2,5.2,6,4.7,73,,,,4968,1910,1420,2913,1900,,535,,235/55 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L TDI Quattro 7AT AWD (245 HP),2010,2014,,,,,2967,6,,DIESEL,241,180,580,,,AUTOMATIC,7,,6.5,249,155,39.2,6,7.2,5.3,65,,,,4968,1910,1420,2913,1770,,535,,235/55 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L TDI Quattro 8AT AWD (245 HP),2010,2014,,,,,2967,6,,DIESEL,241,180,580,,,AUTOMATIC,8,,6.3,249,155,39.9,5.9,7.2,5.3,65,,,,4968,1910,1420,2913,1860,,535,,235/55 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L TDI Quattro 8AT AWD (313 HP),2010,2014,,,,,2967,6,,DIESEL,306,228,649,,,AUTOMATIC,8,,5.3,249,155,36.8,6.4,8,5.6,65,,,,4968,1910,1420,2913,1925,,535,,255/45 R18,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L TDI quattro 7AT AWD (190 HP),2014,2017,,,,,2967,6,,DIESEL,187,139.7,500,,,AUTOMATIC,7,,7.7,230,143,46.1,5.1,5.7,4.8,73,,,,4968,1910,1420,2913,1900,,535,,235/55 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L TFSI Quattro 7AT AWD (300 HP),2010,2014,,,,,2995,6,,PETROL,295,220,597,,,AUTOMATIC,7,,5.6,249,155,28.7,8.2,10.8,6.6,65,,,,4968,1910,1420,2913,1770,,535,,235/55 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L TFSI Quattro 7AT AWD (310 HP),2010,2014,,,,,2995,6,,PETROL,306,228,441,,,AUTOMATIC,7,,5.6,249,155,28.7,8.2,10.8,6.6,65,,,,4968,1910,1420,2913,1860,,535,,235/55 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,A7 Sportback,3.0L V6 45 TDI quattro tiptronic 8AT AWD (231 HP),2017,,,,,,2967,6,,DIESEL,228,169.9,620,,,AUTOMATIC,8,,6.5,249,155,40.6,5.8,6.4,5.4,62,,,,4968,1908,1422,2926,1880,,535,,225/55 R 18 102,,Ventilated Discs,Discs,,,
AUDI,A7 Sportback,3.0L V6 55 TFSI 7AT AWD (340 HP),2017,,,,,,2995,6,,PETROL,335,250,500,,,AUTOMATIC,7,,5.3,249,155,34.6,6.8,9.1,5.4,62,,,,4968,1908,1422,2926,1815,,535,,225/55 R 18 102,,Ventilated Discs,Discs,,,
